Sequence	Name	Start	End	strand	Sample	TotalReadsORF	Reads	RPM	Length	RPKM
NC_000911.1	slr1087	388116	389201	+	A1	12736902.9999993	668.000000000004	52.4460302477017	1086	48.2928455319537
NC_000911.1	slr1087	388116	389201	+	E1	17068446.9999998	555.000000000131	32.5161392832129	1086	29.941196393382
NC_000911.1	slr1087	388116	389201	+	B1	34183107.9999986	1519.99999999968	44.4664072090736	1086	40.94512634353
NC_000911.1	slr1090	397037	398143	+	A1	12736902.9999993	2587.00000000003	203.110599177852	1107	183.478409374753
NC_000911.1	slr1090	397037	398143	+	E1	17068446.9999998	2127.00000000004	124.615906766448	1107	112.570828153973
NC_000911.1	slr1090	397037	398143	+	B1	34183107.9999986	4292.99999999938	125.588346150372	1107	113.449273848575
NC_000911.1	slr1400	402290	403432	+	A1	12736902.9999993	2422.99999999843	190.234627679788	1143	166.434494907951
NC_000911.1	slr1400	402290	403432	+	E1	17068446.9999998	1918.9999999987	112.429677989961	1143	98.3636727821182
NC_000911.1	slr1400	402290	403432	+	B1	34183107.9999986	2898.99999999908	84.8079700651913	1143	74.1976990946556
NC_000911.1	slr0670	403552	404427	+	A1	12736902.9999993	5485.00000000175	430.638436989122	876	491.596389256989
NC_000911.1	slr0670	403552	404427	+	E1	17068446.9999998	5989.00000000085	350.881366066925	876	400.549504642609
NC_000911.1	slr0670	403552	404427	+	B1	34183107.9999986	16293.0000000001	476.638929379995	876	544.108366872141
NC_000911.1	SGL_RS03835	414537	414731	+	A1	12736902.9999993	39.9999999999855	3.14048085315463	195	16.1050300161776
NC_000911.1	SGL_RS03835	414537	414731	+	E1	17068446.9999998	34.0000000000232	1.99197970383736	195	10.2152805324993
NC_000911.1	SGL_RS03835	414537	414731	+	B1	34183107.9999986	34.9999999999685	1.02389753441875	195	5.25075658676284
NC_000911.1	slr0676	414871	415404	+	A1	12736902.9999993	2637.99999999995	207.114712265619	534	387.855266415018
NC_000911.1	slr0676	414871	415404	+	E1	17068446.9999998	2350.00000000021	137.680950118089	534	257.829494603162
NC_000911.1	slr0676	414871	415404	+	B1	34183107.9999986	44852.0000000168	1312.11006325167	534	2457.13494990949
NC_000911.1	slr0677	415562	416245	+	A1	12736902.9999993	3077.99999999957	241.660001650303	684	353.304095979975
NC_000911.1	slr0677	415562	416245	+	E1	17068446.9999998	2202.00000000021	129.009979642567	684	188.611081348782
NC_000911.1	slr0677	415562	416245	+	B1	34183107.9999986	8662.0000000009	253.400012661261	684	370.467854767926
NC_000911.1	slr0678	416356	417165	+	A1	12736902.9999993	2598.9999999994	204.052743433749	810	251.916967202159
NC_000911.1	slr0678	416356	417165	+	E1	17068446.9999998	2130.00000000002	124.791669681491	810	154.063789730236
NC_000911.1	slr0678	416356	417165	+	B1	34183107.9999986	5859.00000000118	171.400447261888	810	211.605490446775
NC_000911.1	slr0679	417201	418541	+	A1	12736902.9999993	1728.99999999921	135.747284877596	1341	101.22840035615
NC_000911.1	slr0679	417201	418541	+	E1	17068446.9999998	1734.99999999936	101.649552533946	1341	75.8013068858658
NC_000911.1	slr0679	417201	418541	+	B1	34183107.9999986	7098.99999999926	207.675674195557	1341	154.866274567903
NC_000911.1	slr0681	418963	420264	+	A1	12736902.9999993	3081.99999999915	241.974049735585	1302	185.847964466655
NC_000911.1	slr0681	418963	420264	+	E1	17068446.9999998	4568.00000000101	267.62833197426	1302	205.551714265944
NC_000911.1	slr0681	418963	420264	+	B1	34183107.9999986	2917.99999999644	85.3638001552274	1302	65.5635945892684
NC_000911.1	slr0682	420502	421731	+	A1	12736902.9999993	1053.99999999951	82.7516704806163	1230	67.2777808785498
NC_000911.1	slr0682	420502	421731	+	E1	17068446.9999998	1071.00000000022	62.7473606708469	1230	51.0141143665422
NC_000911.1	slr0682	420502	421731	+	B1	34183107.9999986	705.999999999716	20.65347598	1230	16.7914438861788
NC_000911.1	slr0686	429810	430169	+	A1	12736902.9999993	1319.99999999931	103.635868154087	360	287.87741153913
NC_000911.1	slr0686	429810	430169	+	E1	17068446.9999998	2975.99999999909	174.356811723944	360	484.324477010957
NC_000911.1	slr0686	429810	430169	+	B1	34183107.9999986	3044.00000000019	89.0498312792482	360	247.360642442356
NC_000911.1	slr0687	431350	432795	+	A1	12736902.9999993	787.999999999805	61.8674728071534	1446	42.7852509039788
NC_000911.1	slr0687	431350	432795	+	E1	17068446.9999998	651.000000000276	38.1405525646406	1446	26.3765923683545
NC_000911.1	slr0687	431350	432795	+	B1	34183107.9999986	745.999999999704	21.823644590765	1446	15.0924236450657
NC_000911.1	slr0688	436234	437265	+	A1	12736902.9999993	518.999999999933	40.7477390696909	1032	39.4842432845842
NC_000911.1	slr0688	436234	437265	+	E1	17068446.9999998	406.999999999968	23.845168807682	1032	23.105783728374
NC_000911.1	slr0688	436234	437265	+	B1	34183107.9999986	910.999999999643	26.6505901101702	1032	25.8242152230332
NC_000911.1	ssr1155	437705	437908	+	A1	12736902.9999993	5280.99999999443	414.621984637453	204	2032.46070900712
NC_000911.1	ssr1155	437705	437908	+	E1	17068446.9999998	4761.00000000027	278.935746175403	204	1367.33208909511
NC_000911.1	ssr1155	437705	437908	+	B1	34183107.9999986	13265.0000000016	388.057165545103	204	1902.24100757404
NC_000911.1	slr0689	437922	439118	+	A1	12736902.9999993	1400.9999999998	109.995341881765	1197	91.8925161919506
NC_000911.1	slr0689	437922	439118	+	E1	17068446.9999998	2059.0000000004	120.631947358797	1197	100.778569222053
NC_000911.1	slr0689	437922	439118	+	B1	34183107.9999986	4862.9999999987	142.263248853759	1197	118.849831958027
NC_000911.1	slr0692	442164	443933	+	A1	12736902.9999993	11207.9999999978	879.962735054075	1770	497.154087601172
NC_000911.1	slr0692	442164	443933	+	E1	17068446.9999998	14037.0000000088	822.394679493039	1770	464.629762425446
NC_000911.1	slr0692	442164	443933	+	B1	34183107.9999986	12331.0000000027	360.733728483765	1770	203.804366375008
NC_000911.1	slr0695	446230	446751	+	A1	12736902.9999993	958.999999999557	75.2930284543748	522	144.239518111829
NC_000911.1	slr0695	446230	446751	+	E1	17068446.9999998	598.000000000171	35.0354077321843	522	67.1176393336863
NC_000911.1	slr0695	446230	446751	+	B1	34183107.9999986	1561.99999999974	45.6950842503791	522	87.5384755754389
NC_000911.1	slr1590	446807	447694	+	A1	12736902.9999993	8279.99999999918	650.07953660318	888	732.071550228807
NC_000911.1	slr1590	446807	447694	+	E1	17068446.9999998	8381.00000000258	491.022996995724	888	552.953825445635
NC_000911.1	slr1590	446807	447694	+	B1	34183107.9999986	13891.9999999971	406.399558518719	888	457.657160494053
NC_000911.1	slr1591	447831	448979	+	A1	12736902.9999993	594.999999999687	46.7146526906675	1149	40.6567908534966
NC_000911.1	slr1591	447831	448979	+	E1	17068446.9999998	440.00000000006	25.7785608731752	1149	22.4356491498479
NC_000911.1	slr1591	447831	448979	+	B1	34183107.9999986	807.999999999787	23.6374059374537	1149	20.572154862884
NC_000911.1	slr1592	449166	450041	+	A1	12736902.9999993	95.9999999999376	7.53715404756895	876	8.60405713192803
NC_000911.1	slr1592	449166	450041	+	E1	17068446.9999998	91.0000000000047	5.33147508967896	876	6.08615877817233
NC_000911.1	slr1592	449166	450041	+	B1	34183107.9999986	349.999999999755	10.2389753441896	876	11.6883280184812
NC_000911.1	slr1593	450740	451651	+	A1	12736902.9999993	8993.99999999915	706.137119832008	912	774.273157710535
NC_000911.1	slr1593	450740	451651	+	E1	17068446.9999998	2970.00000000005	174.005285893912	912	190.795269620517
NC_000911.1	slr1593	450740	451651	+	B1	34183107.9999986	40395.0000000018	1181.7240257967	912	1295.75002828586
NC_000911.1	slr1594	451735	452922	+	A1	12736902.9999993	6370.99999999811	500.200087886237	1188	421.043845022085
NC_000911.1	slr1594	451735	452922	+	E1	17068446.9999998	2064.99999999977	120.983473188849	1188	101.837940394654
NC_000911.1	slr1594	451735	452922	+	B1	34183107.9999986	27886.0000000022	815.783046995123	1188	686.686066494212
NC_000911.1	slr1595	453214	454446	+	A1	12736902.9999993	325.999999999781	25.5949189532023	1233	20.7582473261982
NC_000911.1	slr1595	453214	454446	+	E1	17068446.9999998	291.000000000086	17.0490027593072	1233	13.8272528461535
NC_000911.1	slr1595	453214	454446	+	B1	34183107.9999986	567.999999999574	16.6163942728554	1233	13.4763943818779
NC_000911.1	slr1596	456975	458297	+	A1	12736902.9999993	775.999999999813	60.9253285512072	1323	46.050890817239
NC_000911.1	slr1596	456975	458297	+	E1	17068446.9999998	992.000000000057	58.1189372413358	1323	43.9296577787875
NC_000911.1	slr1596	456975	458297	+	B1	34183107.9999986	3083.00000000024	90.1907456747459	1323	68.1713875092562
NC_000911.1	slr1597	459200	460096	+	A1	12736902.9999993	707.999999999687	55.5865111008325	897	61.969354627461
NC_000911.1	slr1597	459200	460096	+	E1	17068446.9999998	992.000000000156	58.1189372413416	897	64.7925721754087
NC_000911.1	slr1597	459200	460096	+	B1	34183107.9999986	5521.00000000051	161.512522500901	897	180.05855351271
NC_000911.1	SGL_RS04045	460692	460895	+	A1	12736902.9999993	15.0000000000011	1.1776803199335	204	5.77294274477205
NC_000911.1	SGL_RS04045	460692	460895	+	E1	17068446.9999998	7.99999999999914	0.468701106784889	204	2.29755444502397
NC_000911.1	SGL_RS04045	460692	460895	+	B1	34183107.9999986	0	0	204	0
NC_000911.1	slr1598	462809	463678	+	A1	12736902.9999993	3821.99999999969	300.07294551901	870	344.911431631046
NC_000911.1	slr1598	462809	463678	+	E1	17068446.9999998	1786.00000000018	104.637522089749	870	120.273013896263
NC_000911.1	slr1598	462809	463678	+	B1	34183107.9999986	5035.00000000004	147.294973880089	870	169.304567678263
NC_000911.1	slr1599	465774	466493	+	A1	12736902.9999993	194.999999999971	15.3098441591321	720	21.263672443239
NC_000911.1	slr1599	465774	466493	+	E1	17068446.9999998	105.000000000032	6.15170202655422	720	8.54403059243642
NC_000911.1	slr1599	465774	466493	+	B1	34183107.9999986	463.999999999659	13.573955884868	720	18.8527165067611
NC_000911.1	slr1600	466588	467037	+	A1	12736902.9999993	1356.99999999968	106.540812943284	450	236.757362096188
NC_000911.1	slr1600	466588	467037	+	E1	17068446.9999998	1701.00000000013	99.6575728301556	450	221.461272955901
NC_000911.1	slr1600	466588	467037	+	B1	34183107.9999986	12851.0000000055	375.945920423795	450	835.435378719545
NC_000911.1	smr0005	467201	467296	+	A1	12736902.9999993	1652.00000000099	129.701859235411	96	1351.0610337022
NC_000911.1	smr0005	467201	467296	+	E1	17068446.9999998	1158.99999999965	67.9030728454479	96	707.323675473416
NC_000911.1	smr0005	467201	467296	+	B1	34183107.9999986	1330.99999999731	38.9373605231381	96	405.597505449355
NC_000911.1	slr1601	467436	467813	+	A1	12736902.9999993	1100.99999999972	86.4417354830909	378	228.681839902357
NC_000911.1	slr1601	467436	467813	+	E1	17068446.9999998	2856.99999999992	167.384882760567	378	442.817150160229
NC_000911.1	slr1601	467436	467813	+	B1	34183107.9999986	5376.9999999975	157.299915502058	378	416.137342598037
NC_000911.1	slr1603	469592	470914	+	A1	12736902.9999993	4871.99999999856	382.51056791426	1323	289.12363409997
NC_000911.1	slr1603	469592	470914	+	E1	17068446.9999998	8044.99999999996	471.337550510602	1323	356.264210514439
NC_000911.1	slr1603	469592	470914	+	B1	34183107.9999986	4525.99999999802	132.404578308041	1323	100.079046340167
NC_000911.1	slr1604	471080	472930	+	A1	12736902.9999993	14380.000000002	1129.00286670966	1851	609.942121399059
NC_000911.1	slr1604	471080	472930	+	E1	17068446.9999998	11411.9999999989	668.602128828654	1851	361.211306768587
NC_000911.1	slr1604	471080	472930	+	B1	34183107.9999986	27091.0000000143	792.525945856516	1851	428.16096480633
NC_000911.1	slr1608	483326	484564	+	A1	12736902.9999993	1049.99999999929	82.437622395283	1239	66.5356112956279
NC_000911.1	slr1608	483326	484564	+	E1	17068446.9999998	1233.99999999964	72.2971457215556	1239	58.3512072006098
NC_000911.1	slr1608	483326	484564	+	B1	34183107.9999986	917.99999999965	26.8553696170544	1239	21.6750360105362
NC_000911.1	slr1609	487467	489377	+	A1	12736902.9999993	5141.99999999895	403.708813673092	1911	211.255266181629
NC_000911.1	slr1609	487467	489377	+	E1	17068446.9999998	12036.9999999876	705.219402795563	1911	369.031607951629
NC_000911.1	slr1609	487467	489377	+	B1	34183107.9999986	18029.999999998	527.453501302421	1911	276.009158190696
NC_000911.1	slr1041	489722	490888	+	A1	12736902.9999993	2115.00000000076	166.052925110671	1167	142.290424259358
NC_000911.1	slr1041	489722	490888	+	E1	17068446.9999998	1332.99999999976	78.0973219180265	1167	66.9214412322421
NC_000911.1	slr1041	489722	490888	+	B1	34183107.9999986	2091.9999999988	61.1998183429924	1167	52.4420037215016
NC_000911.1	slr1042	491084	491449	+	A1	12736902.9999993	4550.99999999812	357.30820906765	366	976.251937343306
NC_000911.1	slr1042	491084	491449	+	E1	17068446.9999998	4465.00000000089	261.593805224397	366	714.737172744253
NC_000911.1	slr1042	491084	491449	+	B1	34183107.9999986	6533.00000000212	191.117788353312	366	522.179749599212
NC_000911.1	slr1043	491508	492059	+	A1	12736902.9999993	2030.00000000042	159.379403297688	552	288.730803075522
NC_000911.1	slr1043	491508	492059	+	E1	17068446.9999998	2319.00000000001	135.864733329285	552	246.13176327769
NC_000911.1	slr1043	491508	492059	+	B1	34183107.9999986	3321.99999999997	97.1825031240608	552	176.055259282719
NC_000911.1	slr1044	492130	494739	+	A1	12736902.9999993	14953.9999999976	1174.06876695209	2610	449.834776609998
NC_000911.1	slr1044	492130	494739	+	E1	17068446.9999998	15281.000000002	895.277701597699	2610	343.018276474214
NC_000911.1	slr1044	492130	494739	+	B1	34183107.9999986	23365.000000002	683.524739763363	2610	261.886873472553
NC_000911.1	slr1045	494828	495619	+	A1	12736902.9999993	925.999999999797	72.7021317505402	792	91.7956208971467
NC_000911.1	slr1045	494828	495619	+	E1	17068446.9999998	771.999999999992	45.2296568047462	792	57.1081525312452
NC_000911.1	slr1045	494828	495619	+	B1	34183107.9999986	1940.00000000012	56.7531776221227	792	71.6580525531852
NC_000911.1	slr1046	495749	496006	+	A1	12736902.9999993	1177.99999999967	92.4871611254114	258	358.477368703145
NC_000911.1	slr1046	495749	496006	+	E1	17068446.9999998	851.000000000254	49.8580802342629	258	193.248373001019
NC_000911.1	slr1046	495749	496006	+	B1	34183107.9999986	6091.99999999936	178.216679419543	258	690.762323331562
NC_000911.1	slr1047	496450	497844	+	A1	12736902.9999993	984.999999999862	77.33434100895	1395	55.4368035906452
NC_000911.1	slr1047	496450	497844	+	E1	17068446.9999998	1255.99999999979	73.5860737652233	1395	52.7498736668267
NC_000911.1	slr1047	496450	497844	+	B1	34183107.9999986	2371.99999999906	69.3909986183573	1395	49.7426513393243
NC_000911.1	slr1048	498076	501096	+	A1	12736902.9999993	1837.99999999885	144.305095202417	3021	47.7673271110286
NC_000911.1	slr1048	498076	501096	+	E1	17068446.9999998	3684.00000000042	215.836859674489	3021	71.4455013818236
NC_000911.1	slr1048	498076	501096	+	B1	34183107.9999986	7689.99999999861	224.964915419596	3021	74.467035888645
NC_000911.1	ssr1736	502042	502215	+	A1	12736902.9999993	1468.99999999973	115.334159332125	174	662.839996161636
NC_000911.1	ssr1736	502042	502215	+	E1	17068446.9999998	1742.99999999993	102.118253640764	174	586.886515176807
NC_000911.1	ssr1736	502042	502215	+	B1	34183107.9999986	8632.99999999632	252.551640418322	174	1451.4462093007
NC_000911.1	slr1050	502314	503747	+	A1	12736902.9999993	986.999999999802	77.4913650516031	1434	54.0386088225963
NC_000911.1	slr1050	502314	503747	+	E1	17068446.9999998	974.999999999808	57.1229473894033	1434	39.8346913454695
NC_000911.1	slr1050	502314	503747	+	B1	34183107.9999986	1758.00000000016	51.4289104431414	1434	35.8639542839201
NC_000911.1	slr1051	503943	504719	+	A1	12736902.9999993	2254.99999999952	177.044608096619	777	227.856638476987
NC_000911.1	slr1051	503943	504719	+	E1	17068446.9999998	1859.00000000052	108.914419689181	777	140.172998312974
NC_000911.1	slr1051	503943	504719	+	B1	34183107.9999986	9506.99999999633	278.119824563545	777	357.940572153855
NC_000911.1	slr1052	504755	505267	+	A1	12736902.9999993	98.9999999999551	7.77269011155701	513	15.1514427125868
NC_000911.1	slr1052	504755	505267	+	E1	17068446.9999998	52.0000000000052	3.04655719410241	513	5.93870798070645
NC_000911.1	slr1052	504755	505267	+	B1	34183107.9999986	506.000000000202	14.8026329261875	513	28.8550349438353
NC_000911.1	slr1053	505356	506159	+	A1	12736902.9999993	587.999999999782	46.1650685413727	804	57.4192394793193
NC_000911.1	slr1053	505356	506159	+	E1	17068446.9999998	375.000000000161	21.9703643805535	804	27.3263238564098
NC_000911.1	slr1053	505356	506159	+	B1	34183107.9999986	2087.99999999913	61.0828014819255	804	75.973633683987
NC_000911.1	SGL_RS04270	508260	508484	+	A1	12736902.9999993	39.9999999999855	3.14048085315463	225	13.9576926806873
NC_000911.1	SGL_RS04270	508260	508484	+	E1	17068446.9999998	53.0000000000099	3.1051448324508	225	13.8006436997814
NC_000911.1	SGL_RS04270	508260	508484	+	B1	34183107.9999986	94.9999999999869	2.7791504505673	225	12.3517797802991
NC_000911.1	slr1055	508515	512510	+	A1	12736902.9999993	11136.9999999988	874.388381539801	3996	218.815911296247
NC_000911.1	slr1055	508515	512510	+	E1	17068446.9999998	14709.0000000043	861.765572462714	3996	215.657050165844
NC_000911.1	slr1055	508515	512510	+	B1	34183107.9999986	36997.0000000005	1082.31820231215	3996	270.850400979016
NC_000911.1	slr1056	512615	514633	+	A1	12736902.9999993	1423.99999999914	111.801118372278	2019	55.3745014226241
NC_000911.1	slr1056	512615	514633	+	E1	17068446.9999998	6056.99999999985	354.865325474539	2019	175.762915044348
NC_000911.1	slr1056	512615	514633	+	B1	34183107.9999986	11644.0000000004	340.636082593802	2019	168.715246455573
NC_000911.1	slr1753	524346	529595	+	A1	12736902.9999993	10989.0000000001	862.768602383225	5250	164.336876644424
NC_000911.1	slr1753	524346	529595	+	E1	17068446.9999998	11010.0000000007	645.049898212815	5250	122.866647278631
NC_000911.1	slr1753	524346	529595	+	B1	34183107.9999986	16599.0000000007	485.590719252369	5250	92.4934703337845
NC_000911.1	slr1755	529735	530688	+	A1	12736902.9999993	1243.99999999967	97.6689545331188	954	102.378359049391
NC_000911.1	slr1755	529735	530688	+	E1	17068446.9999998	1130.00000000003	66.2040313333747	954	69.3962592593027
NC_000911.1	slr1755	529735	530688	+	B1	34183107.9999986	4074.00000000127	119.181673006487	954	124.928378413509
NC_000911.1	slr1756	531446	532867	+	A1	12736902.9999993	15334.9999999983	1203.98184707846	1422	846.682030294275
NC_000911.1	slr1756	531446	532867	+	E1	17068446.9999998	14103.0000000022	826.261463623627	1422	581.055881591861
NC_000911.1	slr1756	531446	532867	+	B1	34183107.9999986	103509.999999941	3028.10382250628	1422	2129.46822961061
NC_000911.1	slr1759	533086	537474	+	A1	12736902.9999993	1200.99999999963	94.2929376159727	4389	21.4839229017937
NC_000911.1	slr1759	533086	537474	+	E1	17068446.9999998	1322.00000000023	77.4528578962247	4389	17.6470398487639
NC_000911.1	slr1759	533086	537474	+	B1	34183107.9999986	1381.99999999975	40.4293255019351	4389	9.21151184824222
NC_000911.1	slr1760	537471	538418	+	A1	12736902.9999993	566.999999999642	44.516316093455	948	46.9581393390875
NC_000911.1	slr1760	537471	538418	+	E1	17068446.9999998	505.000000000075	29.5867573658037	948	31.2096596685693
NC_000911.1	slr1760	537471	538418	+	B1	34183107.9999986	652.99999999977	19.1030025707375	948	20.1508465936049
NC_000911.1	slr1761	538415	539020	+	A1	12736902.9999993	2403.99999999976	188.742899274643	606	311.456929496111
NC_000911.1	slr1761	538415	539020	+	E1	17068446.9999998	2634.00000000022	154.319839408954	606	254.653200344809
NC_000911.1	slr1761	538415	539020	+	B1	34183107.9999986	16653.0000000042	487.170446877003	606	803.911628509906
NC_000911.1	slr1762	540062	540763	+	A1	12736902.9999993	121.999999999965	9.57846660212238	702	13.6445393192627
NC_000911.1	slr1762	540062	540763	+	E1	17068446.9999998	128.000000000029	7.49921770856075	702	10.6826463084911
NC_000911.1	slr1762	540062	540763	+	B1	34183107.9999986	905.999999999856	26.5043190338308	702	37.7554402191322
NC_000911.1	slr1763	540863	542065	+	A1	12736902.9999993	2481.99999999962	194.866836938286	1203	161.984070605391
NC_000911.1	slr1763	540863	542065	+	E1	17068446.9999998	2304.00000000019	134.985918754074	1203	112.207746262738
NC_000911.1	slr1763	540863	542065	+	B1	34183107.9999986	15903.0000000018	465.229785425083	1203	386.724676163826
NC_000911.1	slr1764	542803	543342	+	A1	12736902.9999993	390.999999999803	30.6982003395822	540	56.8485191473744
NC_000911.1	slr1764	542803	543342	+	E1	17068446.9999998	879.999999999074	51.5571217462891	540	95.4761513820169
NC_000911.1	slr1764	542803	543342	+	B1	34183107.9999986	1719.99999999974	50.3172502629022	540	93.1800930794486
NC_000911.1	ssr2962	545029	545253	+	A1	12736902.9999993	614	48.2063810959411	225	214.250582648627
NC_000911.1	ssr2962	545029	545253	+	E1	17068446.9999998	988.999999999995	57.9431743262879	225	257.525219227946
NC_000911.1	ssr2962	545029	545253	+	B1	34183107.9999986	546.999999999651	16.0020557522058	225	71.1202477875815
NC_000911.1	slr1767	545250	545588	+	A1	12736902.9999993	234.000000000017	18.3718129909626	339	54.1941386164087
NC_000911.1	slr1767	545250	545588	+	E1	17068446.9999998	784.000000000075	45.9327084649285	339	135.494715235777
NC_000911.1	slr1767	545250	545588	+	B1	34183107.9999986	383.999999999942	11.2336186633456	339	33.1375181809604
NC_000911.1	slr1768	548236	549132	+	A1	12736902.9999993	4507.99999999823	353.932192150516	897	394.573235396339
NC_000911.1	slr1768	548236	549132	+	E1	17068446.9999998	5543.99999999932	324.809867001923	897	362.106875141497
NC_000911.1	slr1768	548236	549132	+	B1	34183107.9999986	2387.99999999945	69.8590660626749	897	77.8807871378762
NC_000911.1	slr1770	549994	550329	+	A1	12736902.9999993	2780.9999999999	218.341931315647	336	649.827176534665
NC_000911.1	slr1770	549994	550329	+	E1	17068446.9999998	11019.0000000072	645.577186958328	336	1921.36067547121
NC_000911.1	slr1770	549994	550329	+	B1	34183107.9999986	1637.99999999884	47.9184046108067	336	142.614299436925
NC_000911.1	slr1771	550563	552170	+	A1	12736902.9999993	361.999999999801	28.4213517210441	1608	17.6749699757737
NC_000911.1	slr1771	550563	552170	+	E1	17068446.9999998	655.999999999989	38.4334907563644	1608	23.9014245997291
NC_000911.1	slr1771	550563	552170	+	B1	34183107.9999986	692.999999999426	20.2731711814928	1608	12.6076935208288
NC_000911.1	ssr3122	554289	554546	+	A1	12736902.9999993	375.999999999931	29.5205200196589	258	114.420620231236
NC_000911.1	ssr3122	554289	554546	+	E1	17068446.9999998	206.000000000218	12.069053499725	258	46.7792771307169
NC_000911.1	ssr3122	554289	554546	+	B1	34183107.9999986	762.999999999313	22.3209662503288	258	86.5153730632899
NC_000911.1	slr1846	554727	555050	+	A1	12736902.9999993	12696.9999999987	996.867134812865	324	3076.75041608909
NC_000911.1	slr1846	554727	555050	+	E1	17068446.9999998	5042.99999999964	295.457460189535	324	911.905741325726
NC_000911.1	slr1846	554727	555050	+	B1	34183107.9999986	21379.0000000013	625.425868238844	324	1930.32675382359
NC_000911.1	slr1847	555262	555606	+	A1	12736902.9999993	2672.99999999932	209.862633012081	345	608.29748699154
NC_000911.1	slr1847	555262	555606	+	E1	17068446.9999998	1584.00000000024	92.802819143432	345	268.993678676614
NC_000911.1	slr1847	555262	555606	+	B1	34183107.9999986	12727.0000000007	372.318397730283	345	1079.18376153705
NC_000911.1	slr1848	555642	556946	+	A1	12736902.9999993	2888.99999999865	226.821229619069	1305	173.809371355609
NC_000911.1	slr1848	555642	556946	+	E1	17068446.9999998	3992.99999999749	233.940439923886	1305	179.264704922518
NC_000911.1	slr1848	555642	556946	+	B1	34183107.9999986	9704.99999999531	283.912159186804	1305	217.557210104831
NC_000911.1	slr1849	557423	558979	+	A1	12736902.9999993	458.999999999911	36.0370177899555	1557	23.1451623570684
NC_000911.1	slr1849	557423	558979	+	E1	17068446.9999998	1433.00000000037	83.9560857528738	1557	53.9216992632459
NC_000911.1	slr1849	557423	558979	+	B1	34183107.9999986	2858.9999999991	83.6378014544264	1557	53.7172777485076
NC_000911.1	slr1851	562557	563045	+	A1	12736902.9999993	13530.0000000005	1062.26764857998	489	2172.32647971365
NC_000911.1	slr1851	562557	563045	+	E1	17068446.9999998	9983.99999999991	584.9389812676	489	1196.19423572106
NC_000911.1	slr1851	562557	563045	+	B1	34183107.9999986	3128.9999999986	91.5364395770778	489	187.191082979709
NC_000911.1	ssr3129	563105	563290	+	A1	12736902.9999993	3076.9999999998	241.581489628992	186	1298.8252130591
NC_000911.1	ssr3129	563105	563290	+	E1	17068446.9999998	2591.00000000058	151.800570960006	186	816.132101935517
NC_000911.1	ssr3129	563105	563290	+	B1	34183107.9999986	1348.00000000017	39.4346821827971	186	212.014420337619
NC_000911.1	slr2032	566059	566805	+	A1	12736902.9999993	9264.99999999822	727.413877612065	747	973.780291314679
NC_000911.1	slr2032	566059	566805	+	E1	17068446.9999998	11064.0000000005	648.2136306836	747	867.755864368942
NC_000911.1	slr2032	566059	566805	+	B1	34183107.9999986	20378.9999999947	596.171652969517	747	798.087888848082
NC_000911.1	slr2033	569141	569488	+	A1	12736902.9999993	3256.00000000027	255.635141446901	348	734.583739789946
NC_000911.1	slr2033	569141	569488	+	E1	17068446.9999998	1169.99999999928	68.5475368672555	348	196.975680653033
NC_000911.1	slr2033	569141	569488	+	B1	34183107.9999986	3542.9999999984	103.647684698493	348	297.838174420958
NC_000911.1	slr2034	569544	570572	+	A1	12736902.9999993	7290.00000000252	572.352635487837	1029	556.222191922097
NC_000911.1	slr2034	569544	570572	+	E1	17068446.9999998	5066.00000000084	296.804975871613	1029	288.440209787767
NC_000911.1	slr2034	569544	570572	+	B1	34183107.9999986	19697.0000000038	576.220278156235	1029	559.980833971074
NC_000911.1	ssr3451	570658	570903	+	A1	12736902.9999993	3624.99999999897	284.606077317161	246	1156.93527364699
NC_000911.1	ssr3451	570658	570903	+	E1	17068446.9999998	7740.99999999689	453.526908452595	246	1843.60531891299
NC_000911.1	ssr3451	570658	570903	+	B1	34183107.9999986	17038.9999999985	498.462573970722	246	2026.27062589724
NC_000911.1	smr0006	570940	571074	+	A1	12736902.9999993	2185.99999999866	171.627278624858	135	1271.31317499894
NC_000911.1	smr0006	570940	571074	+	E1	17068446.9999998	2151.99999999905	126.080597725093	135	933.930353519209
NC_000911.1	smr0006	570940	571074	+	B1	34183107.9999986	3564.00000000144	104.262023219234	135	772.311283105437
NC_000911.1	smr0007	571084	571203	+	A1	12736902.9999993	3967.00000000069	311.457188611777	120	2595.47657176481
NC_000911.1	smr0007	571084	571203	+	E1	17068446.9999998	5421.999999998	317.662175123376	120	2647.1847926948
NC_000911.1	smr0007	571084	571203	+	B1	34183107.9999986	15925.9999999967	465.902632376123	120	3882.5219364677
NC_000911.1	smr0008	571236	571355	+	A1	12736902.9999993	2651.99999999899	208.213880564148	120	1735.1156713679
NC_000911.1	smr0008	571236	571355	+	E1	17068446.9999998	3646.0000000024	213.610529417377	120	1780.08774514481
NC_000911.1	smr0008	571236	571355	+	B1	34183107.9999986	4989.00000000095	145.949279977735	120	1216.24399981446
NC_000911.1	slr2035	571440	572567	+	A1	12736902.9999993	430.000000000004	33.7601691714249	1128	29.9292279888518
NC_000911.1	slr2035	571440	572567	+	E1	17068446.9999998	450.999999999923	26.4230248949964	1128	23.4246674601032
NC_000911.1	slr2035	571440	572567	+	B1	34183107.9999986	2298.00000000003	67.2261866884699	1128	59.5976832344591
