Sequence	Name	Start	End	strand	Sample	TotalReadsORF	Reads	RPM	Length	RPKM
NC_000911.1	sll0575	3541344	3542108	-	A1	23225586.9999991	2995.99999999941	128.995663274281	765	168.621782057884
NC_000911.1	sll0575	3541344	3542108	-	B2	23262593.9999945	7271.99999999576	312.604862553052	765	408.633807258892
NC_000911.1	sll0575	3541344	3542108	-	C2	26276030.9999999	5043.00000000037	191.92396294556	765	250.880997314457
NC_000911.1	sll0575	3541344	3542108	-	E1	29745870.9999964	2321.99999999932	78.0612542829759	765	102.040855271864
NC_000911.1	sll0575	3541344	3542108	-	D2	37426642.9999964	4307.99999999905	115.105167193314	765	150.464270840933
NC_000911.1	sll0575	3541344	3542108	-	D1	48998966.0000005	7415.9999999999	151.350132572182	765	197.843310551871
NC_000911.1	sll0575	3541344	3542108	-	B1	52337588.0000009	14214.0000000004	271.583016015185	765	355.010478451222
NC_000911.1	sll0575	3541344	3542108	-	C1	62053964.0000001	10704.9999999986	172.511138853251	765	225.504756670916
NC_000911.1	sll0574	3542121	3542936	-	A2	1786561.0000003	150.000000000056	83.9601894365942	816	102.892389015434
NC_000911.1	sll0574	3542121	3542936	-	A1	23225586.9999991	2510.99999999976	108.113521522615	816	132.492060689479
NC_000911.1	sll0574	3542121	3542936	-	B2	23262593.9999945	3579.99999999833	153.895133105069	816	188.596976844447
NC_000911.1	sll0574	3542121	3542936	-	C2	26276030.9999999	2432.99999999998	92.5938928904442	816	113.472907953976
NC_000911.1	sll0574	3542121	3542936	-	E1	29745870.9999964	1554.99999999964	52.2761629672846	816	64.0639252050056
NC_000911.1	sll0574	3542121	3542936	-	D2	37426642.9999964	2639.99999999934	70.5379854666527	816	86.4436096405058
NC_000911.1	sll0574	3542121	3542936	-	D1	48998966.0000005	3969.00000000088	81.0017093013931	816	99.2668006144523
NC_000911.1	sll0574	3542121	3542936	-	B1	52337588.0000009	7849.00000000072	149.96869936002	816	183.785170784338
NC_000911.1	sll0574	3542121	3542936	-	C1	62053964.0000001	6522.99999999931	105.118183908433	816	128.821303809354
NC_000911.1	sll0573	3544207	3545133	-	A2	1786561.0000003	406.000000000153	227.252246075048	927	245.148054018391
NC_000911.1	sll0573	3544207	3545133	-	A1	23225586.9999991	12074.9999999829	519.900745672579	927	560.842228341509
NC_000911.1	sll0573	3544207	3545133	-	B2	23262593.9999945	909.999999998734	39.1185952864477	927	42.1991319163406
NC_000911.1	sll0573	3544207	3545133	-	C2	26276030.9999999	1609.99999999943	61.2725719496766	927	66.0977043685832
NC_000911.1	sll0573	3544207	3545133	-	E1	29745870.9999964	16236.9999999933	545.857272089807	927	588.842796213384
NC_000911.1	sll0573	3544207	3545133	-	D2	37426642.9999964	1374.00000000188	36.7118151633853	927	39.6028211039756
NC_000911.1	sll0573	3544207	3545133	-	D1	48998966.0000005	3008.00000000064	61.3890505363032	927	66.2233554868428
NC_000911.1	sll0573	3544207	3545133	-	B1	52337588.0000009	2944.00000000244	56.2502039643551	927	60.6798316767585
NC_000911.1	sll0573	3544207	3545133	-	C1	62053964.0000001	3145.99999999819	50.6978087652577	927	54.6901928427807
NC_000911.1	sll0572	3545120	3546532	-	A2	1786561.0000003	1003.00000000016	561.413800032574	1413	397.320452960066
NC_000911.1	sll0572	3545120	3546532	-	A1	23225586.9999991	14495.0000000001	624.096174619857	1413	441.681652243353
NC_000911.1	sll0572	3545120	3546532	-	B2	23262593.9999945	843.999999999316	36.2814224415177	1413	25.6768736316473
NC_000911.1	sll0572	3545120	3546532	-	C2	26276030.9999999	1523.00000000016	57.9615696145345	1413	41.0202191185665
NC_000911.1	sll0572	3545120	3546532	-	E1	29745870.9999964	17251.9999999983	579.979654991457	1413	410.459769986877
NC_000911.1	sll0572	3545120	3546532	-	D2	37426642.9999964	2854.99999999951	76.2825562527686	1413	53.9862393862481
NC_000911.1	sll0572	3545120	3546532	-	D1	48998966.0000005	5002.00000000033	102.083786829303	1413	72.2461336371572
NC_000911.1	sll0572	3545120	3546532	-	B1	52337588.0000009	3872.00000000056	73.9812465182861	1413	52.3575700766356
NC_000911.1	sll0572	3545120	3546532	-	C1	62053964.0000001	4595.00000000016	74.0484524082966	1413	52.4051326314909
NC_000911.1	SGL_RS18265	3546645	3546833	-	A2	1786561.0000003	0	0	189	0
NC_000911.1	SGL_RS18265	3546645	3546833	-	A1	23225586.9999991	24.9999999999863	1.07639905936445	189	5.69523311833044
NC_000911.1	SGL_RS18265	3546645	3546833	-	B2	23262593.9999945	32.9999999999777	1.41858642247659	189	7.50574826707191
NC_000911.1	SGL_RS18265	3546645	3546833	-	C2	26276030.9999999	22.9999999999782	0.875322456423433	189	4.63133574827213
NC_000911.1	SGL_RS18265	3546645	3546833	-	E1	29745870.9999964	30.9999999999761	1.04216144822183	189	5.51408173662346
NC_000911.1	SGL_RS18265	3546645	3546833	-	D2	37426642.9999964	34.0000000000043	0.908443752222384	189	4.80658069958934
NC_000911.1	SGL_RS18265	3546645	3546833	-	D1	48998966.0000005	22.0000000000208	0.448989066422761	189	2.37560352604635
NC_000911.1	SGL_RS18265	3546645	3546833	-	B1	52337588.0000009	36.000000000003	0.687842168041875	189	3.63937655048611
NC_000911.1	SGL_RS18265	3546645	3546833	-	C1	62053964.0000001	41.9999999999978	0.676830250521912	189	3.58111243662387
NC_000911.1	sll0569	3549956	3551020	-	A2	1786561.0000003	246.000000000092	137.694710676014	1065	129.290808146492
NC_000911.1	sll0569	3549956	3551020	-	A1	23225586.9999991	2878.99999999938	123.958115676452	1065	116.392596879297
NC_000911.1	sll0569	3549956	3551020	-	B2	23262593.9999945	3153.99999999747	135.582472014867	1065	127.307485459969
NC_000911.1	sll0569	3549956	3551020	-	C2	26276030.9999999	3044.00000000015	115.847024232852	1065	108.776548575448
NC_000911.1	sll0569	3549956	3551020	-	E1	29745870.9999964	3430.99999999908	115.343739640352	1065	108.30398088296
NC_000911.1	sll0569	3549956	3551020	-	D2	37426642.9999964	4929.99999999894	131.724344072201	1065	123.684830114742
NC_000911.1	sll0569	3549956	3551020	-	D1	48998966.0000005	6237.00000000059	127.288400330744	1065	119.519624723703
NC_000911.1	sll0569	3549956	3551020	-	B1	52337588.0000009	7775.00000000202	148.554801570181	1065	139.488076591719
NC_000911.1	sll0569	3549956	3551020	-	C1	62053964.0000001	7024.9999999994	113.207916902768	1065	106.298513523726
NC_000911.1	sll0567	3552457	3552954	-	A2	1786561.0000003	243.000000000091	136.015506887283	498	273.123507805788
NC_000911.1	sll0567	3552457	3552954	-	A1	23225586.9999991	3783.00000000027	162.88070566313	498	327.069690086606
NC_000911.1	sll0567	3552457	3552954	-	B2	23262593.9999945	2413.99999999869	103.771746177544	498	208.377000356514
NC_000911.1	sll0567	3552457	3552954	-	C2	26276030.9999999	3060.00000000074	116.45594420256	498	233.847277515182
NC_000911.1	sll0567	3552457	3552954	-	E1	29745870.9999964	3209.99999999961	107.914137057879	498	216.695054333091
NC_000911.1	sll0567	3552457	3552954	-	D2	37426642.9999964	3901.99999999849	104.257280034409	498	209.351967940581
NC_000911.1	sll0567	3552457	3552954	-	D1	48998966.0000005	5992.99999999902	122.30870341221	498	245.599806048614
NC_000911.1	sll0567	3552457	3552954	-	B1	52337588.0000009	4973.99999999959	95.0368595511031	498	190.837067371693
NC_000911.1	sll0567	3552457	3552954	-	C1	62053964.0000001	6285.00000000036	101.282812488826	498	203.379141543827
NC_000911.1	sll0565	3555674	3556075	-	A2	1786561.0000003	114.000000000043	63.8097439718116	402	158.730706397541
NC_000911.1	sll0565	3555674	3556075	-	A1	23225586.9999991	1890.99999999971	81.4188248503596	402	202.534390175024
NC_000911.1	sll0565	3555674	3556075	-	B2	23262593.9999945	2006.99999999863	86.2758469669847	402	214.616534743743
NC_000911.1	sll0565	3555674	3556075	-	C2	26276030.9999999	2157.00000000019	82.0900234133609	402	204.204038341694
NC_000911.1	sll0565	3555674	3556075	-	E1	29745870.9999964	1458.99999999916	49.0488242889018	402	122.012000718661
NC_000911.1	sll0565	3555674	3556075	-	D2	37426642.9999964	1759.99999999944	47.0253236444319	402	116.97841702595
NC_000911.1	sll0565	3555674	3556075	-	D1	48998966.0000005	2795.00000000005	57.0420200295659	402	141.89557221285
NC_000911.1	sll0565	3555674	3556075	-	B1	52337588.0000009	5262.99999999978	100.558703622331	402	250.146028911272
NC_000911.1	sll0565	3555674	3556075	-	C1	62053964.0000001	5012.99999999993	80.7845249015827	402	200.956529605927
NC_000911.1	sll0564	3556111	3557094	-	A2	1786561.0000003	391.000000000168	218.856227131401	984	222.414864970936
NC_000911.1	sll0564	3556111	3557094	-	A1	23225586.9999991	5719.99999999881	246.280104782671	984	250.284659331983
NC_000911.1	sll0564	3556111	3557094	-	B2	23262593.9999945	5809.99999999776	249.757185290648	984	253.818277734399
NC_000911.1	sll0564	3556111	3557094	-	C2	26276030.9999999	5442.99999999994	207.146962187705	984	210.51520547531
NC_000911.1	sll0564	3556111	3557094	-	E1	29745870.9999964	4552.99999999917	153.063260443768	984	155.552093946918
NC_000911.1	sll0564	3556111	3557094	-	D2	37426642.9999964	6940.99999999775	185.456120122727	984	188.471666791389
NC_000911.1	sll0564	3556111	3557094	-	D1	48998966.0000005	11170	227.963994178977	984	231.670725791643
NC_000911.1	sll0564	3556111	3557094	-	B1	52337588.0000009	13973.999999999	266.997401561545	984	271.338822725148
NC_000911.1	sll0564	3556111	3557094	-	C1	62053964.0000001	16175.9999999995	260.676336486731	984	264.914976104401
NC_000911.1	sll0563	3561162	3561794	-	A2	1786561.0000003	163.000000000061	91.2367391877657	633	144.133869174985
NC_000911.1	sll0563	3561162	3561794	-	A1	23225586.9999991	2344.99999999963	100.966231768425	633	159.504315589929
NC_000911.1	sll0563	3561162	3561794	-	B2	23262593.9999945	2424.99999999894	104.24460831838	633	164.683425463476
NC_000911.1	sll0563	3561162	3561794	-	C2	26276030.9999999	2815.9999999988	107.169914664768	633	169.304762503583
NC_000911.1	sll0563	3561162	3561794	-	E1	29745870.9999964	4232.99999999795	142.30546484917	633	224.811160899163
NC_000911.1	sll0563	3561162	3561794	-	D2	37426642.9999964	3670.99999999869	98.0852063060812	633	154.952932553051
NC_000911.1	sll0563	3561162	3561794	-	D1	48998966.0000005	6385.00000000037	130.308872232126	633	205.859197839062
NC_000911.1	sll0563	3561162	3561794	-	B1	52337588.0000009	5366.00000000134	102.526696492036	633	161.969504726756
NC_000911.1	sll0563	3561162	3561794	-	C1	62053964.0000001	8109.99999999754	130.692698374555	633	206.465558253642
NC_020290.1	MYO_610	3	296	-	A2	1786561.0000003	53.0000000000199	29.6659336009299	294	100.904536057585
NC_020290.1	MYO_610	3	296	-	A1	23225586.9999991	545.999999999818	23.5085554565247	294	79.9610729813766
NC_020290.1	MYO_610	3	296	-	B2	23262593.9999945	92.999999999958	3.99783446334402	294	13.598076405932
NC_020290.1	MYO_610	3	296	-	C2	26276030.9999999	110.999999999935	4.22438228969721	294	14.3686472438681
NC_020290.1	MYO_610	3	296	-	E1	29745870.9999964	277.99999999998	9.34583492277007	294	31.7885541590819
NC_020290.1	MYO_610	3	296	-	D2	37426642.9999964	153.000000000042	4.08799688500132	294	13.9047513095283
NC_020290.1	MYO_610	3	296	-	D1	48998966.0000005	311.000000000087	6.34707271169933	294	21.5886826928549
NC_020290.1	MYO_610	3	296	-	B1	52337588.0000009	328.000000000133	6.2670064199391	294	21.3163483671398
NC_020290.1	MYO_610	3	296	-	C1	62053964.0000001	344.999999999753	5.55967705785488	294	18.9104661831799
NC_005230.1	sll7106	-1784	85	-	A2	1786561.0000003	27.0000000000101	15.1128340985869	1869	8.08605355729639
NC_005230.1	sll7106	-1784	85	-	A1	23225586.9999991	346.000000000032	14.8973629816136	1869	7.97076671033365
NC_005230.1	sll7106	-1784	85	-	B2	23262593.9999945	534.999999999465	22.9982950310524	1869	12.3051337779842
NC_005230.1	sll7106	-1784	85	-	C2	26276030.9999999	373.999999999854	14.2335042914151	1869	7.61557211953721
NC_005230.1	sll7106	-1784	85	-	E1	29745870.9999964	348.999999999835	11.7327208203074	1869	6.27753922969896
NC_005230.1	sll7106	-1784	85	-	D2	37426642.9999964	536.000000000156	14.3213485644494	1869	7.66257280066846
NC_005230.1	sll7106	-1784	85	-	D1	48998966.0000005	762.000000000064	15.5513485733568	1869	8.32067874443914
NC_005230.1	sll7106	-1784	85	-	B1	52337588.0000009	1022.99999999977	19.5461816085173	1869	10.4580960987251
NC_005230.1	sll7106	-1784	85	-	C1	62053964.0000001	921.999999999914	14.8580354995518	1869	7.94972471886134
NC_005230.1	sll7001	182	490	-	A2	1786561.0000003	1.00000000000038	0.559734596243961	309	1.81143882279599
NC_005230.1	sll7001	182	490	-	A1	23225586.9999991	6.00000000000204	0.258335774247698	309	0.836038104361484
NC_005230.1	sll7001	182	490	-	B2	23262593.9999945	5.0000000000005	0.214937336739044	309	0.695590086534124
NC_005230.1	sll7001	182	490	-	C2	26276030.9999999	2.99999999999753	0.114172494316114	309	0.369490272867684
NC_005230.1	sll7001	182	490	-	E1	29745870.9999964	5.00000000000008	0.168090556164944	309	0.543982382410822
NC_005230.1	sll7001	182	490	-	D2	37426642.9999964	1.00000000000166	0.0267189338889346	309	0.0864690417117625
NC_005230.1	sll7001	182	490	-	D1	48998966.0000005	8.99999999999898	0.183677345354571	309	0.594425065872398
NC_005230.1	sll7001	182	490	-	B1	52337588.0000009	12.9999999999864	0.248387449570396	309	0.803842878868596
NC_005230.1	sll7001	182	490	-	C1	62053964.0000001	7.99999999999893	0.128920047718449	309	0.417216982907602
NC_005230.1	sll7002	706	1287	-	A2	1786561.0000003	0	0	582	0
NC_005230.1	sll7002	706	1287	-	A1	23225586.9999991	12.0000000000041	0.516671548495397	582	0.887751801538482
NC_005230.1	sll7002	706	1287	-	B2	23262593.9999945	1.0000000000001	0.0429874673478088	582	0.073861627745376
NC_005230.1	sll7002	706	1287	-	C2	26276030.9999999	1.99999999999835	0.0761149962107428	582	0.13078178043083
NC_005230.1	sll7002	706	1287	-	E1	29745870.9999964	9.00000000000014	0.302563001096899	582	0.519867699479208
NC_005230.1	sll7002	706	1287	-	D2	37426642.9999964	0	0	582	0
NC_005230.1	sll7002	706	1287	-	D1	48998966.0000005	8.00000000000806	0.163268751426468	582	0.280530500732764
NC_005230.1	sll7002	706	1287	-	B1	52337588.0000009	5.99999999999372	0.114640361340183	582	0.196976565876603
NC_005230.1	sll7002	706	1287	-	C1	62053964.0000001	2.99999999999446	0.0483450178943356	582	0.0830670410555594
NC_005230.1	sll7003	1399	1827	-	A2	1786561.0000003	49.0000000000184	27.4269952159541	429	63.9323897807788
NC_005230.1	sll7003	1399	1827	-	A1	23225586.9999991	924.000000000074	39.7837092341352	429	92.7359189606881
NC_005230.1	sll7003	1399	1827	-	B2	23262593.9999945	413.999999999734	17.7968114819797	429	41.4844090489036
NC_005230.1	sll7003	1399	1827	-	C2	26276030.9999999	543.999999999912	20.7032789693358	429	48.2593915369132
NC_005230.1	sll7003	1399	1827	-	E1	29745870.9999964	1052.99999999958	35.3998711283226	429	82.5171821173021
NC_005230.1	sll7003	1399	1827	-	D2	37426642.9999964	757.999999999815	20.2529518877739	429	47.209678060079
NC_005230.1	sll7003	1399	1827	-	D1	48998966.0000005	1994.00000000037	40.6947362930138	429	94.8595251585403
NC_005230.1	sll7003	1399	1827	-	B1	52337588.0000009	1554.00000000022	29.6918535871427	429	69.2117799234095
NC_005230.1	sll7003	1399	1827	-	C1	62053964.0000001	3083.00000000013	49.682563389506	429	115.81017107111
NC_005230.1	ssl7004	1799	2032	-	A2	1786561.0000003	100.000000000038	55.9734596243961	234	239.202818907676
NC_005230.1	ssl7004	1799	2032	-	A1	23225586.9999991	1300.00000000011	55.972751086987	234	239.19979097003
NC_005230.1	ssl7004	1799	2032	-	B2	23262593.9999945	382.999999999923	16.4641999942058	234	70.3598290350677
NC_005230.1	ssl7004	1799	2032	-	C2	26276030.9999999	762.999999999934	29.0378710544198	234	124.093466044529
NC_005230.1	ssl7004	1799	2032	-	E1	29745870.9999964	1533.99999999944	51.570182631385	234	220.38539586062
NC_005230.1	ssl7004	1799	2032	-	D2	37426642.9999964	1224.99999999952	32.7306940138777	234	139.874760743067
NC_005230.1	ssl7004	1799	2032	-	D1	48998966.0000005	2682.9999999998	54.7562575095926	234	234.001100468344
NC_005230.1	ssl7004	1799	2032	-	B1	52337588.0000009	1664.00000000073	31.7935935450579	234	135.870057884863
NC_005230.1	ssl7004	1799	2032	-	C1	62053964.0000001	3361.00000000029	54.1625350477253	234	231.463824990279
NC_005230.1	sll7006	3041	3364	-	A2	1786561.0000003	55.0000000000207	30.7854027934179	324	95.0166752883267
NC_005230.1	sll7006	3041	3364	-	A1	23225586.9999991	540.999999999835	23.2932756446525	324	71.8928260637421
NC_005230.1	sll7006	3041	3364	-	B2	23262593.9999945	701.999999999788	30.1772020781497	324	93.1395125868818
NC_005230.1	sll7006	3041	3364	-	C2	26276030.9999999	714.999999999697	27.2111111453514	324	83.9849109424426
NC_005230.1	sll7006	3041	3364	-	E1	29745870.9999964	815.999999999654	27.4323787661068	324	84.6678356978605
NC_005230.1	sll7006	3041	3364	-	D2	37426642.9999964	626.000000000113	16.7260526144483	324	51.6236191803961
NC_005230.1	sll7006	3041	3364	-	D1	48998966.0000005	1095.9999999999	22.3678189454016	324	69.0364782265481
NC_005230.1	sll7006	3041	3364	-	B1	52337588.0000009	1651.00000000018	31.5452060954769	324	97.3617472082619
NC_005230.1	sll7006	3041	3364	-	C1	62053964.0000001	2284.99999999912	36.8227886295727	324	113.650582190039
NC_005230.1	SGL_RS00660	3367	3819	-	A2	1786561.0000003	134.00000000005	75.0044358966908	453	165.57270617371
NC_005230.1	SGL_RS00660	3367	3819	-	A1	23225586.9999991	4229.99999999822	182.126720844489	453	402.045741378562
NC_005230.1	SGL_RS00660	3367	3819	-	B2	23262593.9999945	2024.99999999829	87.049621379231	453	192.162519600951
NC_005230.1	SGL_RS00660	3367	3819	-	C2	26276030.9999999	1993.99999999972	75.8866512221625	453	167.520201373427
NC_005230.1	SGL_RS00660	3367	3819	-	E1	29745870.9999964	3219.99999999842	108.250318170169	453	238.963174768586
NC_005230.1	SGL_RS00660	3367	3819	-	D2	37426642.9999964	1797.9999999995	48.0406431322113	453	106.049984839319
NC_005230.1	SGL_RS00660	3367	3819	-	D1	48998966.0000005	4237.99999999837	86.4916210680512	453	190.93073083455
NC_005230.1	SGL_RS00660	3367	3819	-	B1	52337588.0000009	5744.00000000038	109.749039256457	453	242.271609837654
NC_005230.1	SGL_RS00660	3367	3819	-	C1	62053964.0000001	4669.00000000028	75.2409628496944	453	166.094840727802
NC_005230.1	sll7009	5340	6284	-	A2	1786561.0000003	14.0000000000053	7.83628434741546	945	8.29236438879942
NC_005230.1	sll7009	5340	6284	-	A1	23225586.9999991	172.999999999983	7.44868149080536	945	7.88220263577287
NC_005230.1	sll7009	5340	6284	-	B2	23262593.9999945	290.999999999747	12.5093529982003	945	13.2374105801061
NC_005230.1	sll7009	5340	6284	-	C2	26276030.9999999	299.999999999932	11.4172494316182	945	12.0817454302838
NC_005230.1	sll7009	5340	6284	-	E1	29745870.9999964	289.999999999886	9.74925225756277	945	10.316669055622
NC_005230.1	sll7009	5340	6284	-	D2	37426642.9999964	355.000000000032	9.4852215305569	945	10.0372714609068
NC_005230.1	sll7009	5340	6284	-	D1	48998966.0000005	620.000000000073	12.65332823554	945	13.3897653286138
NC_005230.1	sll7009	5340	6284	-	B1	52337588.0000009	738.999999999953	14.1198711717464	945	14.9416626156047
NC_005230.1	sll7009	5340	6284	-	C1	62053964.0000001	871.999999999849	14.0522852013104	945	14.8701430701697
NC_005230.1	sll7027	24925	25509	-	A2	1786561.0000003	2.00000000000075	1.11946919248792	585	1.91362255126141
NC_005230.1	sll7027	24925	25509	-	A1	23225586.9999991	32.0000000000109	1.37779079598772	585	2.35519794185936
NC_005230.1	sll7027	24925	25509	-	B2	23262593.9999945	53.9999999999542	2.32132323677948	585	3.96807390902475
NC_005230.1	sll7027	24925	25509	-	C2	26276030.9999999	29.9999999999868	1.14172494316158	585	1.95166656950698
NC_005230.1	sll7027	24925	25509	-	E1	29745870.9999964	38.9999999999832	1.31110633808598	585	2.24120741553159
NC_005230.1	sll7027	24925	25509	-	D2	37426642.9999964	44.000000000033	1.17563309111205	585	2.00962921557616
NC_005230.1	sll7027	24925	25509	-	D1	48998966.0000005	58.0000000000436	1.18369844784159	585	2.02341615015657
NC_005230.1	sll7027	24925	25509	-	B1	52337588.0000009	97.9999999999323	1.87245923522365	585	3.20078501747633
NC_005230.1	sll7027	24925	25509	-	C1	62053964.0000001	60.9999999999627	0.983015363852704	585	1.68036814333795
NC_005230.1	SGL_RS18530	26140	26328	-	A2	1786561.0000003	73.0000000000274	40.8606255258092	189	216.193785850842
NC_005230.1	SGL_RS18530	26140	26328	-	A1	23225586.9999991	1226.9999999994	52.8296658336103	189	279.522041447674
NC_005230.1	SGL_RS18530	26140	26328	-	B2	23262593.9999945	1214.99999999916	52.2297728275465	189	276.348004378553
NC_005230.1	SGL_RS18530	26140	26328	-	C2	26276030.9999999	1119.00000000001	42.5863403799459	189	225.324552274846
NC_005230.1	SGL_RS18530	26140	26328	-	E1	29745870.9999964	1133.99999999961	38.1229381381957	189	201.708667397861
NC_005230.1	SGL_RS18530	26140	26328	-	D2	37426642.9999964	1235.99999999929	33.0246022866493	189	174.733345432007
NC_005230.1	SGL_RS18530	26140	26328	-	D1	48998966.0000005	2739.00000000059	55.8991387695928	189	295.762638992554
NC_005230.1	SGL_RS18530	26140	26328	-	B1	52337588.0000009	3633.00000000027	69.4147387915586	189	367.273750219887
NC_005230.1	SGL_RS18530	26140	26328	-	C1	62053964.0000001	3992.00000000074	64.3311038115266	189	340.376210642998
NC_005230.1	sll7028	26352	27608	-	A2	1786561.0000003	289.000000000151	161.763298314529	1257	128.689974792783
NC_005230.1	sll7028	26352	27608	-	A1	23225586.9999991	2731.00000000114	117.585833245086	1257	93.5448156285491
NC_005230.1	sll7028	26352	27608	-	B2	23262593.9999945	3182.99999999883	136.829108568012	1257	108.853706100248
NC_005230.1	sll7028	26352	27608	-	C2	26276030.9999999	2818.00000000008	107.246029661028	1257	85.319037120945
NC_005230.1	sll7028	26352	27608	-	E1	29745870.9999964	5303.00000000104	178.276843868572	1257	141.827242536652
NC_005230.1	sll7028	26352	27608	-	D2	37426642.9999964	3527.9999999993	94.2643987599861	1257	74.9915662370613
NC_005230.1	sll7028	26352	27608	-	D1	48998966.0000005	6275.00000000096	128.063926900027	1257	101.880610103442
NC_005230.1	sll7028	26352	27608	-	B1	52337588.0000009	10029.0000000033	191.621363980379	1257	152.443408098949
NC_005230.1	sll7028	26352	27608	-	C1	62053964.0000001	5621.00000000052	90.5824485281958	1257	72.0624093303069
NC_005230.1	sll7029	27605	28630	-	A2	1786561.0000003	43.0000000000162	24.0685876384903	1026	23.4586624156826
NC_005230.1	sll7029	27605	28630	-	A1	23225586.9999991	778.999999999843	33.540594689808	1026	32.6906380992281
NC_005230.1	sll7029	27605	28630	-	B2	23262593.9999945	1721.99999999899	74.0244187728762	1026	72.1485563088462
NC_005230.1	sll7029	27605	28630	-	C2	26276030.9999999	995.000000000051	37.8672106148777	1026	36.9076126850659
NC_005230.1	sll7029	27605	28630	-	E1	29745870.9999964	795.99999999971	26.7600165414489	1026	26.0818874672991
NC_005230.1	sll7029	27605	28630	-	D2	37426642.9999964	1538.99999999977	41.120439254996	1026	40.0784008333295
NC_005230.1	sll7029	27605	28630	-	D1	48998966.0000005	2004.99999999971	40.9192308262115	1026	39.8822912536174
NC_005230.1	sll7029	27605	28630	-	B1	52337588.0000009	3133.99999999991	59.8804820734165	1026	58.3630429565463
NC_005230.1	sll7029	27605	28630	-	C1	62053964.0000001	2482.00000000024	39.997444804658	1026	38.9838643320253
NC_005230.1	sll7030	28850	29353	-	A2	1786561.0000003	63.0000000000237	35.2632795633696	504	69.9668245304951
NC_005230.1	sll7030	28850	29353	-	A1	23225586.9999991	1146.9999999997	49.3851888436551	504	97.986485800903
NC_005230.1	sll7030	28850	29353	-	B2	23262593.9999945	2734.99999999918	117.57072319621	504	233.275244436925
NC_005230.1	sll7030	28850	29353	-	C2	26276030.9999999	1307.00000000006	49.7411500237636	504	98.692757983658
NC_005230.1	sll7030	28850	29353	-	E1	29745870.9999964	916.999999999666	30.827808000639	504	61.1662857155536
NC_005230.1	sll7030	28850	29353	-	D2	37426642.9999964	1281.99999999954	34.2536732455451	504	67.9636373919545
NC_005230.1	sll7030	28850	29353	-	D1	48998966.0000005	2233.00000000073	45.572390241882	504	90.4214092100834
NC_005230.1	sll7030	28850	29353	-	B1	52337588.0000009	4357.99999999979	83.2671157868359	504	165.212531323087
NC_005230.1	sll7030	28850	29353	-	C1	62053964.0000001	3405.99999999867	54.8877103161155	504	108.90418713515
NC_005230.1	sll7031	29337	29639	-	A2	1786561.0000003	29.0000000000109	16.2323032910749	303	53.5719580563527
NC_005230.1	sll7031	29337	29639	-	A1	23225586.9999991	401.999999999817	17.308496874582	303	57.1237520613267
NC_005230.1	sll7031	29337	29639	-	B2	23262593.9999945	602.999999999881	25.921442810721	303	85.5493162070001
NC_005230.1	sll7031	29337	29639	-	C2	26276030.9999999	328.000000000421	12.4828593785881	303	41.1975557049113
NC_005230.1	sll7031	29337	29639	-	E1	29745870.9999964	393.999999999923	13.2455358257948	303	43.7146396890917
NC_005230.1	sll7031	29337	29639	-	D2	37426642.9999964	434.999999999808	11.6227362416621	303	38.3588654840334
NC_005230.1	sll7031	29337	29639	-	D1	48998966.0000005	701.000000000613	14.3064243437424	303	47.2159219265425
NC_005230.1	sll7031	29337	29639	-	B1	52337588.0000009	1021.99999999945	19.5270748816212	303	64.4457916885186
NC_005230.1	sll7031	29337	29639	-	C1	62053964.0000001	758.999999999489	12.2312895272812	303	40.367292169245
NC_005230.1	sll7033	30699	31040	-	A2	1786561.0000003	84.0000000000316	47.0177060844927	342	137.478672761675
NC_005230.1	sll7033	30699	31040	-	A1	23225586.9999991	1604.99999999969	69.1048196112224	342	202.060876056206
NC_005230.1	sll7033	30699	31040	-	B2	23262593.9999945	1126.99999999911	48.4468757009377	342	141.657531289291
NC_005230.1	sll7033	30699	31040	-	C2	26276030.9999999	899.000000000317	34.2136907967691	342	100.0400315695
NC_005230.1	sll7033	30699	31040	-	E1	29745870.9999964	1172.9999999995	39.4340444762783	342	115.304223614849
NC_005230.1	sll7033	30699	31040	-	D2	37426642.9999964	1006.99999999986	26.9059664261087	342	78.6724164506103
NC_005230.1	sll7033	30699	31040	-	D1	48998966.0000005	1543.00000000003	31.4904604313489	342	92.0773696823067
NC_005230.1	sll7033	30699	31040	-	B1	52337588.0000009	2625.99999999922	50.1742648132577	342	146.708376646952
NC_005230.1	sll7033	30699	31040	-	C1	62053964.0000001	2749.9999999995	44.3162664032148	342	129.579726325189
NC_005230.1	sll7034	31037	31369	-	A2	1786561.0000003	100.000000000038	55.9734596243961	333	168.088467340529
NC_005230.1	sll7034	31037	31369	-	A1	23225586.9999991	1119.9999999996	48.2226778595368	333	144.812846425035
NC_005230.1	sll7034	31037	31369	-	B2	23262593.9999945	619.999999999755	26.6522297556283	333	80.0367259928777
NC_005230.1	sll7034	31037	31369	-	C2	26276030.9999999	720.999999999712	27.4394561339844	333	82.4007691711244
NC_005230.1	sll7034	31037	31369	-	E1	29745870.9999964	942.000000000008	31.6682607814752	333	95.0998822266523
NC_005230.1	sll7034	31037	31369	-	D2	37426642.9999964	862.000000000008	23.0317210122236	333	69.1643273640349
NC_005230.1	sll7034	31037	31369	-	D1	48998966.0000005	967.000000000145	19.7351103286574	333	59.2645955815539
